BestFit,WorstFit,MeanFit,Longest,shortest,MeanLength,SelectedLable,n_features
0.6840291023254395,3.4028234663852886e+38,1.7811654081860495e+38,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.2127523673698306,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.207619777880609,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1898620510473847,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1912007257342339,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2089403318241239,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.205149726010859,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1943004978820682,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.199421145953238,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.208643457852304,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1862552892416716,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.187368467450142,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1958772270008922,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.203508191742003,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1902737654745579,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.198397465981543,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2090913550928235,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1850542314350605,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1915745325386524,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1946598328649998,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1769954459741712,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.201166863553226,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.189688897691667,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.208650722168386,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.187298289500177,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2062142984941602,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1920484863221645,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2090738797560334,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1931567331776023,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1889153765514493,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2035047160461545,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1901020435616374,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1929578250274062,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1957136057317257,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.19692437723279,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2038050657138228,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2037002118304372,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1993763828650117,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.193334525451064,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1823467966169119,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1901440592482686,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1863688519224524,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.199304803274572,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1983809359371662,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.208987100981176,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.179666854441166,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.19968534540385,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1842605751007795,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1899180337786674,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2119011506438255,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1970738107338548,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1835602736100554,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1903259921818972,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1863903207704425,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1890035076066852,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.195508698001504,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1914401100948453,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1863341005519032,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1995590617880225,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1852319715544581,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1936441976577044,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2051204210147262,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1940691955387592,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.2073690127581358,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1900652153417468,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1875395141541958,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.184560895897448,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1930585615336895,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1913984576240182,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.200627670623362,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1903305798768997,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.199509035795927,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1944230496883392,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1995381638407707,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.195581023581326,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2023025788366795,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1890499647706747,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1890079490840435,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1956556430086493,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2021113047376275,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2169316159561276,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.198051075451076,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1944507006555796,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1931307287886739,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2039331896230578,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.189133138395846,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1947686038911343,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1712919883430004,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1872801072895527,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2093006512150168,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1943908091634512,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1984669687226415,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.197164636105299,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1835837438702583,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1858862033113837,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.20479607116431,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2024561129510403,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.199675333686173,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1996010774746537,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.188611508347094,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2035483671352267,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.200798480771482,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1885815812274814,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.193037268705666,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2058732155710459,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.19556924700737,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.19900066498667,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1972787026315928,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1787360468879342,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1995448283851147,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1951895244419575,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1835035299882293,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1982454601675272,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2128201052546501,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1953403986990452,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1984697915613651,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1903037633746862,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2012173254042864,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2005745321512222,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1889659333974123,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1929980758577585,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1880351258441806,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.2010124176740646,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1970587000250816,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1876291688531637,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1890179608017206,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1912554297596216,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2009460255503654,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1850143633782864,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1808724673464894,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1885767569765449,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2130757831037045,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.190512384288013,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2035904582589865,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1982312435284257,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1985218189656734,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.203679984435439,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1968381982296705,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.182446263730526,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1965753054246306,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1953772269189358,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2036744896322489,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1790732815861702,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.2050372958183289,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1901350300759077,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1968948421999812,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1904110061004758,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1818467965349555,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1939816884696484,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.203821741975844,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2011048952117562,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1994199808686972,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2049958799034357,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1797088701277971,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1810681633651257,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1858067596331239,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1891739834100008,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1886410722509027,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2077794820070267,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2038123300299048,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1913925996050239,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1875122264027596,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1927438881248236,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.19693224132061,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.2090364517644048,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1900700395926833,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1889846408739686,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1956230392679572,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1926918607205153,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2076243655756116,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.191957514733076,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.196533360518515,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1915217768400908,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1874774750322104,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1981489770114422,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1920325877144933,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1919172639027238,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2033755127340555,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2046667654067278,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1888167820870876,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1914446270093322,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1888845199719071,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1927444878965616,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1932237893342972,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.199478360824287,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.192915809340775,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.2046963293105364,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1926264995709062,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1877709263935685,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.191997453570366,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.207678540609777,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2011378817260265,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2115846164524555,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1998873017728329,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1956483786925673,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1943261306732893,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2076013907790184,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2033635582774878,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1994742844253778,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.195797637104988,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.191611960530281,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.196691794320941,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1957602091133595,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2009710017591715,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.186186918988824,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1989566050469875,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2048607869073749,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2074587000533938,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.203658196143806,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1958017302677035,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1874496638774872,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.205069299787283,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.19403444416821,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1932895574718714,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1829884061589837,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1972199343144894,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1889586690813303,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.186066059395671,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.205069299787283,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1958396527916193,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2008093670010567,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1958049722015858,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1810516528785229,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.2092111203819513,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.197171900421381,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1830651732161641,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1847528405487537,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2046772884204984,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1903332564979792,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.204924794845283,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2052495386451483,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1836487343534827,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1917362427338958,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1823754543438554,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1940150912851095,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2035904582589865,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1927605932578444,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1905735479667783,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1955362604930997,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1903259921818972,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1897940635681152,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.2035306552425027,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.179909585043788,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1731619127094746,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1901519941166043,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.207339284941554,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1872862009331584,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1899675503373146,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1823220569640398,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.209013257175684,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.192787409760058,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1944848522543907,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.195726128295064,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1808349685743451,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.191126635298133,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1826744051650167,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1824168991297483,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2048233589157462,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1968174753710628,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1810616645962,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1941570853814483,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2003781460225582,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1930948663502932,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.181068928912282,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1999224163591862,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1928862454369664,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2007391890510917,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2010592259466648,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1912801694124937,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2035334026440978,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1914062658324838,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1944276373833418,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1902144737541676,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1997877638787031,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.206049987114966,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1994931967929006,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2050647120922804,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1944303140044212,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2049128143116832,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1886163325980306,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1952300453558564,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1946716094389558,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1968295639380813,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.190470497123897,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1902169845998287,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2074144165962934,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.186306613497436,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1957161165773869,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.204852120950818,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1900845682248473,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1902564894407988,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1998572666198015,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1955341836437583,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1929794298484921,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1873218640685081,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1932967146858573,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.2046168148517609,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1938032312318683,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1982575487345457,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2035859413444996,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.186443854123354,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1914329212158918,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.195404514670372,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2021811194717884,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1942511284723878,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1955736884847283,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1931830802932382,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1997554479166865,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1931939236819744,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1906596943736076,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1810169015079737,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2091556172817945,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.186565313488245,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.188836027868092,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1982750240713358,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.208798574283719,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.195590435527265,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1998342918232083,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1953996904194355,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.2075693868100643,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.176730646751821,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.2022473635151982,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1893218820914626,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2087907856330276,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1958022247999907,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.2036424856632948,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1900800513103604,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.1962088523432612,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1995055601000786,49,1,17.7578125,1,4
0.796272873878479,1.4909228086471558,1.2020182274281979,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1958003845065832,49,1,17.7578125,3,4
0.796272873878479,1.4909228086471558,1.1995856035500765,49,1,17.7578125,3,4
